assets/images/icons/ui_gym.png;Gym;assets/images/pictures/pic_gym.jpg;Fully equipped gym for workout and physical activities.;-9.177;1;-1.254
assets/images/icons/ui_lounge.png;Lounge Area by the Pool;assets/images/pictures/pic_longue.jpg;Pool with a cozy lounge area, ideal for relaxation and gatherings.;-5.677;1;-1.754
assets/images/icons/ui_parking.png;Parking;assets/images/pictures/pic_parking.jpg;Secure and accessible parking with convenient entry and exit.;-1.677;1;-10.754
assets/images/icons/ui_pool.png;Swimming Pool;assets/images/pictures/pic_longue.jpg;Calm, turquoise waters are protected by a coral reet, offering a serene and safe environment perfect for swimming and relaxation.;4.323;1;-3.254
assets/images/icons/ui_playground.png;Children Playground;assets/images/pictures/pic_playground.jpg;Safe and fun playground for kids, with diverse play equipment.;8.323;1;4.846
assets/images/icons/ui_gym.png;Outdoor exercise equipment;assets/images/pictures/pic_gym.jpg;An open-air fitness area equipped with machines for physical workouts.;-7.677;1;1.746
assets/images/icons/ui_playground.png;Relax Area;assets/images/pictures/pic_longue.jpg;A cozy outdoor space designed for rest and relaxation.;-6.677;1;5.246
assets/images/icons/ui_playground.png;Volleyball Spot;assets/images/pictures/pic_longue.jpg;A dedicated court for playing volleyball in the fresh air.;-1.177;1;5.246
assets/images/icons/ui_walkway.png;Walking Area;assets/images/pictures/pic_playground.jpg;Scenic paths for peaceful walks surrounded by nature.;2.823;0.102;7.246
assets/images/icons/ui_playground.png;Fireplace;assets/images/pictures/pic_longue.jpg;A gathering spot with a fireplace for warm and social evenings.;3.323;1;4.246
assets/images/icons/ui_walkway.png;Amphitheater;assets/images/pictures/pic_longue.jpg;An open-air venue with seating, perfect for events and performances.;-2.177;1;-1.754
assets/images/icons/ui_walkway.png;Walking place with resting seats;assets/images/pictures/pic_playground.jpg;A walking path with comfortable benches for resting along the way.;-0.177;1;-4.254
assets/images/icons/ui_reception.png;Bar and Lobby;assets/images/pictures/pic_longue.jpg;A welcoming space combining a stylish bar and a comfortable lobby for relaxation and social gatherings.;2.023;1;-8.254